T,L,M,M0,mc,rm,rm2,rm4,error,mc*tau,c,time_of_save
2.12,10,1100,1100,1,0.8703454545454569,0.771762545454548,0.6250161744000003,0.0036584356403003117,0.016170689993235083,0.01591335998221198,2024-04-02 19:26:15.303813
2.0,10,1100,1100,1,0.9272545454545513,0.8635298181818236,0.7573446392727272,0.0018465232527586908,0.0029214046060834823,0.002912894861617715,2024-04-02 19:26:16.219299
1.9,10,1100,1100,1,0.9384363636363706,0.8840501818181881,0.7922787453090913,0.0017598139983591625,0.0028438874756582253,0.002835822714955975,2024-04-02 19:26:17.210724
1.8,10,1100,1100,1,0.9574000000000079,0.9181938181818262,0.848527804654546,0.0011992224771804724,0.0009150463784712083,0.0009142098340733767,2024-04-02 19:26:18.146188
1.7,10,1100,1100,1,0.9696181818181892,0.9413138181818255,0.8901334389818182,0.0010251391894162667,0.000693747612993066,0.0006932666609018977,2024-04-02 19:26:19.011694
1.6,10,1100,1100,1,0.9821636363636431,0.9651865454545526,0.9335715867636378,0.0007015492925224093,0.0002325579195569209,0.00023250384894552112,2024-04-02 19:26:19.867206
1.5,10,1100,1100,1,0.9861818181818244,0.973077818181824,0.9487604037818185,0.0006899862726095821,0.00042952841667226276,0.00042934400122320965,2024-04-02 19:26:20.793677
1.4,10,1100,1100,1,0.9917272727272768,0.9837181818181867,0.9684480513454558,0.0004212914351181591,9.419529062004237e-05,9.418641870296018e-05,2024-04-02 19:26:21.668178
1.3,10,1100,1100,1,0.9938727272727303,0.9879341818181847,0.9765924402909096,0.00037074743004755035,5.033914246514311e-05,5.0336608563433425e-05,2024-04-02 19:26:22.544681
1.2,10,1100,1100,1,0.9970727272727289,0.9942243636363659,0.9887545345454549,0.0002528806416374913,2.3567745323904973e-05,2.356718989837545e-05,2024-04-02 19:26:23.465152
1.1,10,1100,1100,1,0.9983454545454556,0.9967414545454563,0.9936759637818188,0.00020847928522368852,2.133244566273588e-05,2.1331990599205545e-05,2024-04-02 19:26:24.357642
1.0,10,1100,1100,1,0.9994545454545457,0.9989207272727278,0.997886959127273,0.00010152866813106974,1.5223064558587955e-06,1.5223041384453778e-06,2024-04-02 19:26:25.252149
0.9,10,1100,1100,1,0.9998000000000001,0.9996040000000002,0.9992236816000001,6.000008490575899e-05,1.4151078389863773e-06,1.4151058364590152e-06,2024-04-02 19:26:26.147618
0.8,10,1100,1100,1,0.9999272727272728,0.9998560000000002,0.9997177024,3.629747345724143e-05,3.5839884529690106e-07,3.583987168472148e-07,2024-04-02 19:26:27.037112
0.7,10,1100,1100,1,0.9999636363636364,0.999928,0.9998588512000001,2.5689597104124267e-05,3.623402693204858e-07,3.623401380300626e-07,2024-04-02 19:26:27.975576
0.6,10,1100,1100,1,0.9999818181818182,0.999964,0.9999294256000001,1.8173551831049738e-05,-3.305904656699326e-10,-3.3059046577922264e-10,2024-04-02 19:26:28.886054
0.5,10,1100,1100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-04-02 19:26:29.744583
0.4,10,1100,1100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-04-02 19:26:30.640072
0.3,10,1100,1100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-04-02 19:26:31.533544
0.2,10,1100,1100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-04-02 19:26:32.399059
3.4,20,7000,5000,1,0.10446928571428409,0.01692150357142875,0.0008470782943749936,0.001187808386571278,0.3219674346577203,0.24355171407159748,2024-04-02 19:26:32.409043
0.1,10,1100,1100,1,1.0,1.0,1.0,0.0,0.0,0.0,2024-04-02 19:26:33.239588
3.3,20,7000,5000,1,0.10769428571428402,0.0184955857142858,0.0010648191264285665,0.0013098232974960388,0.37056276094988283,0.27037270492674154,2024-04-02 19:26:52.853367
3.2,20,7000,5000,1,0.12196428571428436,0.023119992857143022,0.0015587353837500355,0.0014375910763074636,0.377331280916048,0.2739582598204617,2024-04-02 19:27:13.397637
3.1,20,7000,5000,1,0.1261771428571411,0.024694164285714294,0.001755271556964328,0.001496008171014559,0.39281904606448137,0.2820316445086116,2024-04-02 19:27:35.194189
3.0,20,7000,5000,1,0.138690714285713,0.029413696428571553,0.0023566600688393535,0.001613664685170169,0.39537990929965533,0.28334929194881237,2024-04-02 19:27:58.683768
2.9,20,7000,5000,1,0.143494285714284,0.032215228571428695,0.0030082859407143327,0.001768059437281999,0.44120246369122545,0.30613496355065356,2024-04-02 19:28:20.616241
4.0,40,9000,7000,1,0.04245569444444472,0.002852052604166679,2.4670871774901968e-05,0.00042054619003570413,0.2582805422971511,0.20526467160147538,2024-04-02 19:28:32.744316
2.8,20,7000,5000,1,0.17198285714285683,0.04543405000000014,0.00584012067732128,0.0020755661626448495,0.4509310467496317,0.3107873718463776,2024-04-02 19:28:43.822987
2.7,20,7000,5000,1,0.19177928571428599,0.05520348928571437,0.007797846786874859,0.0022179478411775908,0.4345061928416882,0.3028960035236601,2024-04-02 19:29:05.436643
