T,L,M,M0,mc,rm,rm2,rm4,error,mc*tau,c,time_of_save
1.5,40,500,100,5,0.9870550000000006,0.9743028937500029,0.9493645171363171,0.000225039711612651,7.018950206327573e-05,1.403770335277346e-05,2024-03-23 12:11:06.004532
1.4,40,500,100,5,0.991687499999998,0.9834582218750026,0.9672455394911441,0.0001680748254490717,6.278545213517205e-05,1.2556932748494402e-05,2024-03-23 12:11:25.655117
1.3,40,500,100,5,0.9949424999999974,0.9899191343750017,0.9799736813870209,0.00013081306588492354,-1.1586430905444363e-05,-2.317291550916561e-06,2024-03-23 12:11:45.906408
1.2,40,500,100,5,0.9971399999999948,0.9942923750000028,0.9886339839208148,9.160064413818802e-05,-3.635523918767454e-05,-7.271100706055973e-06,2024-03-23 12:12:05.648463
1.1,40,500,100,5,0.9983699999999949,0.9967450750000034,0.9935103691301722,6.954244039540633e-05,-2.5335587429679332e-05,-5.067143161745585e-06,2024-03-23 12:12:25.685000
1.0,40,500,100,5,0.9993024999999962,0.9986064843750029,0.9972188907463606,4.46736776528431e-05,-5.761150832360629e-08,-1.1522301797484695e-08,2024-03-23 12:12:45.700240
0.9,40,500,100,5,0.9996824999999978,0.9993655093750015,0.9987330523928263,2.858561728294323e-05,1.1601117337476544e-08,2.3202234621118717e-09,2024-03-23 12:13:05.460579
0.8,40,500,100,5,0.9999124999999994,0.9998251531250003,0.9996509171733444,1.70568902733467e-05,2.422298632443742e-08,4.844597241417361e-09,2024-03-23 12:13:25.402041
0.7,40,500,100,5,0.9999749999999997,0.9999500312500001,0.9999001873437987,7.826237998970073e-06,-3.125156416770136e-09,-6.250312837446914e-10,2024-03-23 12:13:45.278186
0.6,40,500,100,5,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-23 12:14:05.024057
0.5,40,500,100,5,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-23 12:14:24.919944
0.4,40,500,100,5,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-23 12:14:44.938935
0.3,40,500,100,5,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-23 12:15:04.795742
0.2,40,500,100,5,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-23 12:15:24.457653
0.1,40,500,100,5,1.0,1.0,1.0,0.0,0.0,0.0,2024-03-23 12:15:44.881721
4.0,80,500,100,5,0.020392499999999997,0.0006544976562500007,1.29496864982605e-06,0.0006999616747853357,0.0663078025572986,0.013087993296386114,2024-03-23 13:48:33.294661
3.9,80,500,100,5,0.021250625000000002,0.0006963287109374999,1.4830516816520688e-06,0.0007220955312176052,0.16314612469619078,0.0315982001585885,2024-03-23 13:49:54.898566
3.8,80,500,100,5,0.021268125,0.0007283798828125,1.6137891266822804e-06,0.0007816851445681769,0.26688497236543324,0.050672261453542124,2024-03-23 13:51:20.943883
3.7,80,500,100,5,0.02293187499999999,0.0008250486328124997,2.1316006090736385e-06,0.0007959645296121302,0.14708668079496973,0.02857668617546035,2024-03-23 13:52:43.197452
3.6,80,500,100,5,0.023746250000000003,0.0008910320312499997,2.4368083519744864e-06,0.0008311583645526969,0.13957361249289846,0.027156652091456217,2024-03-23 13:54:08.740482
3.5,80,500,100,5,0.024270000000000003,0.0009576441406249989,3.0953619579696672e-06,0.0009050078179029446,0.27744904454326863,0.05257256720084166,2024-03-23 13:55:32.343135
3.4,80,500,100,5,0.02526750000000001,0.0010458109375,3.744206258163454e-06,0.0009689242609047302,0.3807569665548012,0.07076271404218296,2024-03-23 13:56:54.242538
3.3,80,500,100,5,0.028722499999999995,0.0012416539062499996,4.053684174575809e-06,0.0009788042894813662,0.37413741215547,0.06961813282057672,2024-03-23 13:58:17.054925
3.2,80,500,100,5,0.030072500000000026,0.0013799687499999993,5.089941947174071e-06,0.0010458778349030492,0.37486703992798365,0.06974443035394721,2024-03-23 13:59:37.835161
3.1,80,500,100,5,0.029958750000000024,0.0014173187500000006,6.120701248092654e-06,0.0011499443317831543,0.6800504888812517,0.11972613451455343,2024-03-23 14:01:05.864080
3.0,80,500,100,5,0.035924374999999995,0.0018988662109374996,8.950829233226783e-06,0.0012287853699793018,0.602703957626276,0.10757376477225587,2024-03-23 14:02:40.616377
